,text,label,stemmed_text,label_angka
1855,romanticizing desak anies merangkul semua pihak merangkul semua golongan masyarakat bukan merangkul penguasa dialog publik diutamakan kongkalikong market player regulator posisi sama we have to return democracy to its nature anyway thanks to sudah leveling up cara berdialog urusan publik,Sosial Budaya,romanticizing desak anies rangkul semua pihak rangkul semua golong masyarakat bukan rangkul kuasa dialog publik utama kongkalikong market player regulator posisi sama we have to return democracy to its nature anyway thanks to sudah leveling up cara dialog urus publik,1
1856,jadi trend baru anak muda genz masyarakat nasional memenuhi keingin tahuan ttg program janji capres anies amin anies baswedan,Ideologi,jadi trend baru anak muda genz masyarakat nasional penuh ingin tahu ttg program janji capres anies amin anies baswedan,2
1857,anies mengungkapkan keprihatinannya keberlanjutan pertahanan negara,Pertahanan dan Keamanan,anies ungkap prihatin lanjut tahan negara,3
1858,iya penting suara batak populasi etnis ketiga terbesar jawa sunda mayoritas batak kristen cukup anti sama anies diframing radikal sejak,Demografi,iya penting suara batak populasi etnis tiga besar jawa sunda mayoritas batak kristen cukup anti sama anies diframing radikal sejak,6
1859,sebentar sebentar saya percaya kalo prabowo gibran pak jokowi banyak duit berseri jadi pertanyaan pupuk za darimana asalnya kok perusahaan bumn dengan mudah mendapat pupuk biasanya jual subsidi otlet resmi susah mendapat pupuk subsidi memang kuota dibatasi kemarin mafia minya tidak jadi ditangkap janganjangan ada mafia pupuk yang di selamatkan ikut kontribusi,Sumber Daya Alam,sebentar sebentar saya percaya kalo prabowo gibran pak jokowi banyak duit seri jadi tanya pupuk za darimana asal kok usaha bumn dengan mudah dapat pupuk biasa jual subsidi otlet resmi susah dapat pupuk subsidi memang kuota batas kemarin mafia mi tidak jadi tangkap janganjangan ada mafia pupuk yang di selamat ikut kontribusi,5
1860,this thread is sooo biased bcs if op was neutral and being objective harusnya mengakui pak ahok salah pak ahok representasi double minority beliau kurang sensitif lalu pak anies disalahkan disuruh meminta maaf he tried to stop the wave,Sumber Daya Alam,this thread is sooo biased bcs if op was neutral and being objective harus aku pak ahok salah pak ahok representasi double minority beliau kurang sensitif lalu pak anies salah suruh minta maaf he tried to stop the wave,5
1861,sv2yxa3i3tccbsn7du56mh6l,Sumber Daya Alam,sv2yxa3i3tccbsn7du56mh6l,5
1862,desak anies sumbar luar biasa sekali kampanye metode desak anies bgmana kita langsung berhadap2an bertanya langsung direspon pak anies ditanya milenial jangan banyak membuat janji simak jawaban pak aniescerdas,Ekonomi,desak anies sumbar luar biasa sekali kampanye metode desak anies bgmana kita langsung berhadap2an tanya langsung direspon pak anies tanya milenial jangan banyak buat janji simak jawab pak aniescerdas,4
1863,calon presiden capres nomor urut 3 ganjar pranowo melanjutkan kegiatan kampanye daerah blora jawa tengah kamis 0401 setibanya lokasi ganjar turun mobilnya kemudian menghampiri petani tengah menabur pupuk melihat kegiatan petani ganjar bergabung petani ikut menaburkan pupuk terlihat ganjar ditemani sejumlah para petani kunjungan ganjar mendengarkan keluh kesah petani masih memiliki utang kredit usaha rakyat kur ganjar timnya mengidentifikasi masalah petani terjerat utang kur mengklasifikasi kelayakan penerima bantuan program pemutihan hutang tak utang kur ganjar mendengarkan warga yang mengatakan dirinya pernah mendapatkan bantuan langsung tunai blt mau tanya pembagian blt sini merata tanya ganjar ganjar dengar keluhan mengenai sulitnya mendapatkan pupuk subsidi blora kuotanya dikurangi ini ganjar berkomitmen pupuk subsidi jumlahnya tidak dikurangi tetapi diperbaiki pengelolaan datanya pupuk subsidi tepat sasaran bisa menghasilkan ketahanan kedaulatan pangan,Ekonomi,calon presiden capres nomor urut 3 ganjar pranowo lanjut giat kampanye daerah blora jawa tengah kamis 0401 tiba lokasi ganjar turun mobil kemudian hampir tani tengah tabur pupuk lihat giat tani ganjar gabung tani ikut tabur pupuk lihat ganjar tani jumlah para tani kunjung ganjar dengar keluh kesah tani masih milik utang kredit usaha rakyat kur ganjar tim identifikasi masalah tani jerat utang kur klasifikasi layak terima bantu program mutih hutang tak utang kur ganjar dengar warga yang kata diri pernah dapat bantu langsung tunai blt mau tanya bagi blt sini rata tanya ganjar ganjar dengar keluh kena sulit dapat pupuk subsidi blora kuota rang ini ganjar komitmen pupuk subsidi jumlah tidak rang tetapi baik kelola data pupuk subsidi tepat sasar bisa hasil tahan daulat pangan,4
1864,gibran orgny sengaja cari musuh yakin bisa merangkul orang banyak notabene orang indo dari berbagai suku ada orang aceh papua beranggapa,Demografi,gibran orgny sengaja cari musuh yakin bisa rangkul orang banyak notabene orang indo dari bagai suku ada orang aceh papua beranggapa,6
1865,bapak anies bu fery tiba banda aceh semoga kampanye akbar tanah rencong berjalan lancar indonesia people deserve better,Politik,bapak anies bu fery tiba banda aceh moga kampanye akbar tanah rencong jalan lancar indonesia people deserve better,0
1866,najwa shihab dilecehkan verbal komika felix seda acara desak anies,Sosial Budaya,najwa shihab leceh verbal komika felix seda acara desak anies,1
1867,inilah foods station jkt kok sih jkt mampu swasembada beras padahal bukan daerah pertanianitulah hebatnya manajemen pangan anies bekerjasama daerah penghasil beras menjamin kestabilan stock amp harganyabahkan export lho yuk gass kabarkan kpd milenia amp genzi,Ekonomi,ini foods station jkt kok sih jkt mampu swasembada beras padahal bukan daerah pertanianitulah hebat manajemen pangan anies bekerjasama daerah hasil beras jamin stabil stock amp harganyabahkan export lho yuk gass kabar kpd milenia amp genzi,4
1868,survei charta politika memperlihatkan elektabilitas tingkat keterpilihan calon presiden calon wakil presiden nomor urut 2 prabowo subianto gibran rakabuming raka berada posisi teratas,Politik,survei charta politika lihat elektabilitas tingkat pilih calon presiden calon wakil presiden nomor urut 2 prabowo subianto gibran rakabuming raka ada posisi atas,0
1869,ganjar gratiskan int3rnet bukti kepedulian ganjar digital li sasi,Ekonomi,ganjar gratis int3rnet bukti peduli ganjar digital li sasi,4
1870,calon presiden ri no urut 3 ganjar pranowo mengajak masyarakat bersamasama mengawal konstitusi aturan dasar negara,Ideologi,calon presiden ri no urut 3 ganjar pranowo ajak masyarakat bersamasama awal konstitusi atur dasar negara,2
1871,gini kok mau jadi presiden bersalaman kyai pernah menyanjung dirinya prabowo tidak mau padahal kyai tersebut kyai nu beda kelas lah prabowo sama ganjar prabowo gagal urus food estate jadi program andalan presiden jokowi ganjar sukses menjadikan jawa tengah lumbung padi nasional makin mantab pilih ganjar mahfud,Politik,gin kok mau jadi presiden salam kyai pernah sanjung diri prabowo tidak mau padahal kyai sebut kyai nu beda kelas lah prabowo sama ganjar prabowo gagal urus food estate jadi program andal presiden jokowi ganjar sukses jadi jawa tengah lumbung padi nasional makin mantab pilih ganjar mahfud,0
1872,fokus prabowo gibran memenangkan hati fikiran rakyat,Politik,fokus prabowo gibran menang hati fikiran rakyat,0
1873,margin of error survei kurang lebih 27 persen tingkat kepercayaan 95 persen prabowo subianto,Ideologi,margin of error survei kurang lebih 27 persen tingkat percaya 95 persen prabowo subianto,2
1874,bus listrik jakarta mulai di era pak anies menjadi gubernur jakarta,Ekonomi,bus listrik jakarta mulai di era pak anies jadi gubernur jakarta,4
1875,ganjar pranowo jauh kebiasaan capres yang berfokus hiburan semata ganjar pranowo mempunyai program kerja nyata,Politik,ganjar pranowo jauh biasa capres yang fokus hibur semata ganjar pranowo punya program kerja nyata,0
1876,perempuan maju anak sejahtera prioritas ganjar pranowomahfud md ganjar mahfud hebat guru ngaji satu juta,Ideologi,perempuan maju anak sejahtera prioritas ganjar pranowomahfud md ganjar mahfud hebat guru ngaji satu juta,2
1877,kalau mau melihat indonesia asli indonesia bhinneka tunggal ika lihat pendukung anies seluruh spektrum masyarakat disana agamais atheis feminist technokrat komika kpoppers tua muda miskin kaya india cina bule semua suku gen xyzmil melting pot,Ideologi,kalau mau lihat indonesia asli indonesia bhinneka tunggal ika lihat dukung anies seluruh spektrum masyarakat sana agamais atheis feminist technokrat komika kpoppers tua muda miskin kaya india cina bule semua suku gen xyzmil melting pot,2
1878,alasan alumni itb memilih pak anies baswedan,Politik,alas alumni itb pilih pak anies baswedan,0
1879,pergi minangkabo pinang calon istri bawa krupuk mlinjo sekarung roti dulu pilih prabowo srek sama jokowi sekarang tidak pilih prabowo anies lebih menyentuh hati,Sosial Budaya,pergi minangkabo pinang calon istri bawa krupuk mlinjo karung roti dulu pilih prabowo srek sama jokowi sekarang tidak pilih prabowo anies lebih sentuh hati,1
1880,pemilu bukan soal kemenangan suara dukungan kemenangan rakyat bersama capres ganjar pranowo mahfud md jnkjn18b,Politik,milu bukan soal menang suara dukung menang rakyat sama capres ganjar pranowo mahfud md jnkjn18b,0
1881,septian r nada meletupletup tangan memukulmukul udara prabowo subianto meluapkan kekesalannya bisnisbisnisnya mandek dirinya berkuasa momen mata najwa jelas mengakhiri rasa penasaran publik betulbetul sangat bernafsu menggenggam kekuasaan dendam dituntaskannya masa kekuasaan orde baru prabowo memang bagai anak emas mampu membangun banyak bisnis mempertebal kekayaannya sampaisampai ratusan ribu hektar lahan negara kuasai setelah orde baru tumbang nepotisme perlahanlahan mulai disikat berdampak prabowo satusatunya mengembalikan semua kejayaan meraih kekuasaan diraih ambisi menggebugebu dimanfaatkan betul genggaman begitupun kekuasaan prabowo menggunakannya memenuhi hasrat pribadi kelompoknya tidak bisa berkaca proyek food estate kalteng baru menjabat menteri proyek triliunan menguap entah ada 600 hektar lahan singkong mangkrak 17000 sawah baru tak kunjung panen proyek dijalankan pt agrinas milik kementerian pertahanan orangorang kepercyaan prabowo gerindra banyak menjabat pimpinan disana jajaran komisaris diisi purnawirawan tni anggota tim kampanye prabowo 2019 cerita mungkin berbeda proyek pangan dipegang ahlinya perencanaan pelaksanaan lebih matang terukur kalau pengedepankan nepotisme begini wajar publik curiga proyek lahan mengeruk duit rakyat baru food estate bayangkan prabowo berkuasa ada banyak sektor dikuasai dia kronikroninya sebut misalnya program makan siang bagibagi susu anggarannya mencapai rp 450 triliun pertahun susu perah produksi negeri hanya sanggup memenuhi 20 persen penduduk sisanya impor austalia selandia baru sudah pasti program tak masuk akal dipaksakan justru semakin menambah beban impor bisa ditebak diuntungkan peternak asing adalah importir sudah pasti diisi kronikroni prabowo disitu sangat rawan permainan celah korupsi beban anggaran sektorsektor belanja negara lain terdampak pantas saja prabowo sendiri acara sarasehan ekonom menyebut anggaran program diambil dana pendidikan bansos artinya dana bos ataupun subsidi pendidikan akan dipangkas bantuan sosial selama dinikmati warga kurang mampu juga akan dipotong belum lagi wacana menaikkan pajak jelas akan membenani rakyat dipikirpikir situasinya betulbetul akan semakin kacau tatanan dan juga program yang selama ini dirasakan manfaatnya rakyat akan dirusak hanya untuk program makan siang gratis yang sebenarnya cuma menguntungkan kronikroni prabowo,Ideologi,septian r nada meletupletup tangan memukulmukul udara prabowo subianto luap kesal bisnisbisnisnya mandek diri kuasa momen mata najwa jelas akhir rasa penasaran publik betulbetul sangat nafsu genggam kuasa dendam tuntas masa kuasa orde baru prabowo memang bagai anak emas mampu bangun banyak bisnis tebal kaya sampaisampai ratus ribu hektar lahan negara kuasa telah orde baru tumbang nepotisme perlahanlahan mulai sikat dampak prabowo satusatunya kembali semua jaya raih kuasa raih ambisi menggebugebu manfaat betul genggam begitu kuasa prabowo guna penuh hasrat pribadi kelompok tidak bisa kaca proyek food estate kalteng baru jabat menteri proyek triliun uap entah ada 600 hektar lahan singkong mangkrak 17000 sawah baru tak kunjung panen proyek jalan pt agrinas milik menteri tahan orangorang kepercyaan prabowo gerindra banyak jabat pimpin sana jajar komisaris isi purnawirawan tni anggota tim kampanye prabowo 2019 cerita mungkin beda proyek pangan pegang ahli rencana laksana lebih matang ukur kalau depan nepotisme begini wajar publik curiga proyek lahan keruk duit rakyat baru food estate bayang prabowo kuasa ada banyak sektor asai dia kronikroninya sebut misal program makan siang bagibagi susu anggar capai rp 450 triliun tahun susu perah produksi negeri hanya sanggup penuh 20 persen duduk sisa impor austalia selandia baru sudah pasti program tak masuk akal paksa justru makin tambah beban impor bisa tebak untung ternak asing adalah importir sudah pasti isi kronikroni prabowo situ sangat rawan main celah korupsi beban anggar sektorsektor belanja negara lain dampak pantas saja prabowo sendiri acara sarasehan ekonom sebut anggar program ambil dana didik bansos arti dana bos atau subsidi didik akan pangkas bantu sosial lama nikmat warga kurang mampu juga akan potong belum lagi wacana naik pajak jelas akan membenani rakyat dipikirpikir situasi betulbetul akan makin kacau tatanan dan juga program yang lama ini rasa manfaat rakyat akan rusak hanya untuk program makan siang gratis yang benar cuma untung kronikroni prabowo,2
1882,ganjar pranowo membatasi impor batik menghadirkan regulasi jelas,Politik,ganjar pranowo batas impor batik hadir regulasi jelas,0
1883,golkar harap ridwan kamil jadi booster buat menangkan prabowo gibran jabar,Politik,golkar harap ridwan kamil jadi booster buat menang prabowo gibran jabar,0
1884,7 mengusung anies baswedan syarat kalau demokrat kan syaratnya ahy jadi wakil pks mengusung anies syarat apapun,Politik,7 usung anies baswedan syarat kalau demokrat kan syarat ahy jadi wakil pks usung anies syarat apa,0
1885,petani paslon ganjar capres ganjar pranowo mendengarkan aspirasi kalian kuota pupuk ditingkatkan mendukung pertanian,Ekonomi,tani paslon ganjar capres ganjar pranowo dengar aspirasi kalian kuota pupuk tingkat dukung tani,4
1886,mas anies kalo dilihat orangnya full amanah beneran deh dicalonkan gubernur dki partai sebelumnya terpilihdia selesaikan tugas sampai tuntasamanah terpenuhi kinidia dicalonkan capres partai sebelumnya terlihat sangat amanah,Politik,mas anies kalo lihat orang full amanah beneran deh calon gubernur dki partai belum terpilihdia selesai tugas sampai tuntasamanah penuh kinidia calon capres partai belum lihat sangat amanah,0
1887,benar pakde ngira suara di 2014 2019 pendukung dia dan prabowo padahal sebagian besar pemilih keduanya kalau bukan antijokowi antiprabowo ada loyalitas mereka sama sekali,Politik,benar pakde ngira suara di 2014 2019 dukung dia dan prabowo padahal bagi besar pilih dua kalau bukan antijokowi antiprabowo ada loyalitas mereka sama sekali,0
1888,investor nantikan kejutan positif ganjar mahfud md sedang berkomitmen buat bikin regulasi hukum lebih simpel,Politik,investor nanti kejut positif ganjar mahfud md sedang komitmen buat bikin regulasi hukum lebih simpel,0
